item,count,ref_nos
g. o mess,3,"[""['53/AE(E)M4531/PWD EMD M453/2012-13']"", ""['01/AE(E)M-4531/PWD EMD M453/2014-15']"", ""['430 /EE (E)/PWD DHC and ND/Central /2016-17']""]"
asif ali road,2,"[""['275/EE(E)/PWD DHC ND/C/2017-18']"", ""['430 /EE (E)/PWD DHC and ND/Central /2016-17']""]"
mech. services installed at mso bldg,1,"[""['430 /EE (E)/PWD DHC and ND/Central /2016-17']""]"
new delhi. (sh- s/i/t/c of cassette type split ac),1,"[""['17/EE(E)/PWD EMD M-453/2014-15']""]"
new delhi. ( sh- s/ i/ t/ c of cassette type split ac ),1,"[""['17/EE(E)/PWD EMD M-453/2014-15']""]"
result for custom bid for services- award of contract for supply of 374 qtls barley for use of mounts of delhi police for 02 years,1,"[""['GEM/2024/B/5629841', 'GEM/2025/R/453101']""]"
delhi police firing range at abhanpura,1,"[""['211/DPHCL/ENGG/NIT/2024-25']""]"
rajasthan,1,"[""['211/DPHCL/ENGG/NIT/2024-25']""]"
regarding 500 mtr of wire fencing at commando training centre,1,"[""['211/DPHCL/ENGG/NIT/2024-25']""]"
district alwar,1,"[""['211/DPHCL/ENGG/NIT/2024-25']""]"
hiring of cctv camera system,2,"[""['680/CSA(Q-III)/PANDL/2024']"", ""['681/CSA(Q-III)/PANDL/2024']""]"
video analytics features to cover the independence day arrangement- 2024 in central district,1,"[""['681/CSA(Q-III)/PANDL/2024']""]"
video analytics features to cover the independence day arrangement- 2024 in north district,1,"[""['680/CSA(Q-III)/PANDL/2024']""]"
expression of interest to review the existing panel of audio- video producers agencies for fresh empanelment with delhi police for the work of advertising,1,"[""['675/CSA(Q-III)/PANDL/2023']""]"
cctv cameras ( delhi police ) through open cut at yashwant place.,1,"[""['147/EE(R-IV)/2021-22']""]"
repair of existing footpath for cutting done by ecil for laying ofc,1,"[""['147/EE(R-IV)/2021-22']""]"
related infrastructure,1,"[""['TCIL/DT/10/DP LTE Tender/01/2021/8820']""]"
selection of partner for participation in tender issued by delhi police for purchase of 2500 nos. lte based hand held radio,1,"[""['TCIL/DT/10/DP LTE Tender/01/2021/8820']""]"
tender for award of annual contract for minor work in 3rd bn. dap delhi police for a period of one year further extendable for two years,1,"[""['38572/Genl. (Estate)/3rd Bn. DAP']""]"
tender for award of annual contract for minor works in north- west district of delhi police for a period of one year further extendable to two years.,1,"[""['49719-819/ADMN/NORTH WEST DISTRICT']""]"
tender for award of annual contract for minor works in north east district of delhi police for a period of one year further extendable to two years.,1,"[""['23344-84/ADMN-II/NORTH EAST DISTRICT']""]"
tender for award of annual contract for minor works in 7th bn dap of delhi police for a period of one year further extendable to two years.,1,"[""['01/GENL. BR.(AC-IV)/7TH BN DAP']""]"
tender for award of annual contract for minor works in outer north district of delhi police for a period of one year further extendable to two years.,1,"[""['9527/ADMN-I/OUTER NORTH DISTRICT']""]"
tender for award of annual contract for minor works in south east district of delhi police for a period of one year further extendable to two years.,1,"[""['11996-12095/ADMN Br.(I)/SOUTH EAST DISTRICT']""]"
tender for award of annual contract for minor works in ops,1,"[""['12238-337/G-II/DCP/OPS AND COMMUNICATION']""]"
communication unit of delhi police for a period of one year further extendable to two years.,1,"[""['12238-337/G-II/DCP/OPS AND COMMUNICATION']""]"
e- tender for fabrication of one mobile canteen van on eicher 25 seater bus ( diesel ) of ist bn. of delhi police.,1,"[""['578/HAMT-I/DCP/PNL/2019']""]"
award of contract for modification of kharjas of 20 tata lpt 709 ex2 mini diesel jail vans for use in delhi police.,1,"[""['519/HAMT-I/DCP/PANDL/2019']""]"
commissioning of web based vehicle tracking system in 615 vehicles of delhi police integrated with web based server,1,"[""['479/CSA/Q1B/DCP/PANDL/2018']""]"
purchase installation,1,"[""['479/CSA/Q1B/DCP/PANDL/2018']""]"
purchase/ installation of 32 nos. mess equipment for use in messes of 3 rd bn.,1,"[""['454/CSA(Q-1A)/DCP/PandL/2018']""]"
7th bn. dap of delhi police,1,"[""['454/CSA(Q-1A)/DCP/PandL/2018']""]"
04 nos. bomb suit for use in delhi police,1,"[""['340/CSAQ1B/DCP/PANDL/2017']""]"
09 nos bomb basket,1,"[""['340/CSAQ1B/DCP/PANDL/2017']""]"
tender for the purchase of 15 nos bomb blanket,1,"[""['340/CSAQ1B/DCP/PANDL/2017']""]"
20 nos. wooden horse for use in delhi police,1,"[""['434/CSA(Q-1A)/DCP/PANDL/2018']""]"
59 nos. beam wooden,1,"[""['434/CSA(Q-1A)/DCP/PANDL/2018']""]"
tender for purchase of 1011 nos. uac mattress,1,"[""['434/CSA(Q-1A)/DCP/PANDL/2018']""]"
tender for the purchase of 1088 nos. door frame metal detector ( single zone ) water proof/ whether proof for use in delhi police,1,"[""['348/CSA/Q1B/DCP/PANDL/2017']""]"
tender for hiring of ip based mega pixel cctv camera system to cover the republic day arrangement- 2017 for use in delhi police.,1,"[""['321/CSA(Q-III)DCP-PANDL/2016']""]"
tender for appointment of a consultant-cum-executing agency/firm for availing services in c/w construction of new building of spuwac,1,"[""['283/CSA/Q-IIIPandL/2016']""]"
annual running rate contract for purchase of 1180 nos. charged maintenance free automotive battries for use in delhi police vehicles,1,"[""['243/HAMT-II/PandL/2016']""]"
near delhi police society ac- 57 east- i ( re- invited ),2,"[""['NIT NO.6 (16-17) S. NO.1']"", ""['NIT NO.4 (16-17) Item No.2']""]"
5000 nos. mask,1,"[""['203/CSA(Q-1A)/DCP-PANDL/2016']""]"
5000 nos. apron for use in delhi police,1,"[""['203/CSA(Q-1A)/DCP-PANDL/2016']""]"
purchase of 5000 nos hand sanitizer ( 200 ml each ),1,"[""['203/CSA(Q-1A)/DCP-PANDL/2016']""]"
tender for hiring of ip based mega pixel cctv cameras system to cover the independence day arrangement- 2015 for use in delhi police,1,"[""['130/CSA(Q-III)/DCP/PANDL/2015']""]"
purchase of 19750 mtrs cloth safari suit sets light grey colour ( 148 cms width ) for use in delhi police,1,"[""['92/CSA(Q-IV)/DCP-PANDL']""]"
the stores,1,"[""['39/CSA/Q-I(B)/DCP/PandL/2014']""]"
purchase of 10 nos. of explosive detectors for use in delhi police ( hereinafter referred to interchangeably as the equipments,1,"[""['39/CSA/Q-I(B)/DCP/PandL/2014']""]"
the goods,1,"[""['39/CSA/Q-I(B)/DCP/PandL/2014']""]"
the system ),1,"[""['39/CSA/Q-I(B)/DCP/PandL/2014']""]"
the items,1,"[""['39/CSA/Q-I(B)/DCP/PandL/2014']""]"
tender for hiring of tentage articles in connection with pemt for recruitment of various posts in delhi police to be held at pts wazirabad from 09. 10. 2014,1,"[""['77/CSA(Q-IV)/DCP-PANDL']""]"
training institute of delhi police officers narela,3,"[""['44/EE/NBD/PWD/2024-25']"", ""['60/EE/NBD/PWD/2021-22']"", ""['60/EE/NBD/PWD/2021-22 Recall']""]"
bataliyan,3,"[""['44/EE/NBD/PWD/2024-25']"", ""['60/EE/NBD/PWD/2021-22']"", ""['60/EE/NBD/PWD/2021-22 Recall']""]"
delhi 110040.,2,"[""['60/EE/NBD/PWD/2021-22']"", ""['60/EE/NBD/PWD/2021-22 Recall']""]"
construction of boundary wall at plot no. fa 6 for district office,3,"[""['44/EE/NBD/PWD/2024-25']"", ""['60/EE/NBD/PWD/2021-22']"", ""['60/EE/NBD/PWD/2021-22 Recall']""]"
women training college,3,"[""['44/EE/NBD/PWD/2024-25']"", ""['60/EE/NBD/PWD/2021-22']"", ""['60/EE/NBD/PWD/2021-22 Recall']""]"
advanced research,2,"[""['60/EE/NBD/PWD/2021-22']"", ""['60/EE/NBD/PWD/2021-22 Recall']""]"
police line,8,"[""['10/EE(E)/NWED/PWD/2020-21']"", ""['44/EE/NBD/PWD/2024-25']"", ""['60/EE/NBD/PWD/2021-22']"", ""['162 of 2015-16/EMD M-352/3522']"", ""['25/EE/PWD/NWB-2/2019-20']"", ""['25/EE/PWD/NWB-2/2019-20 (Modified)']"", ""['59/EE/PWD/NWB-2/2018-19']"", ""['60/EE/NBD/PWD/2021-22 Recall']""]"
air conditioners installed at delhi police bhawan,2,"[""['438 /EE (E)/PWD DHC and ND/Central /2017-18']"", ""['435 /EE (E)/PWD DHC and ND/Central /2017-18']""]"
dg sets,24,"[""['100/EE(E)/PWD/DHC ND/Central/2020-21(1st Recall)']"", ""['09/AE(E) M-4512/PWD DHC ND/Central/2016-17']"", ""['NIQ/AE(E)M4512/PWD/DHC ND/C/18-19/44(2nd Recall)']"", ""['182/EE(E)/NWED/PWD/2018-19']"", ""['100/EE(E)/PWD/DHC ND/Central/2020-21']"", ""['196/EE (E)/PWD DHC and ND/Central /2016-17']"", ""['32/AE(E)/PWD/EMSD M-4522/2015-16']"", ""['240 /EE (E)/PWD DHC and ND/Central /2017-18']"", ""['215/EE(E)/PWD/DHC and ND/Central/2016-17']"", ""['33/AE(E)/PWD EMSD M-4522/2015-16']"", ""['86/EE(E)/PWD EMD M-151(N)/12-13']"", ""['29/AE(E)M4531/PWD EMD M453/2012-13']"", ""['22/EE(E)/PWDEMD M-353/2015-16']"", ""['39/EE(E)/PWD/DHC ND/Central/2020-21']"", ""['215/EE (E)/PWD DHC and ND/Central /2016-17']"", ""['18 /EE (E)/ DHC and ND /CENTRAL15-16']"", ""['17/AE(E) M-4512/PWD DHC ND/Central/2016-17']"", ""['19 /EE (E)/ DHC and ND /CENTRAL15-16']"", ""['438 /EE (E)/PWD DHC and ND/Central /2017-18']"", ""['164/EE(E)/PWD DHC ND/Central/2019-20']"", ""['415 /EE (E)/PWD DHC and ND/Central /2017-18']"", ""['40 /EE (E)/PWD DHC and ND/Central /2016-17']"", ""['435 /EE (E)/PWD DHC and ND/Central /2017-18']"", ""['77 /EE(E)/HMED(C)/PWD/2015-16']""]"
passenger lifts,2,"[""['438 /EE (E)/PWD DHC and ND/Central /2017-18']"", ""['435 /EE (E)/PWD DHC and ND/Central /2017-18']""]"
rmo pump sets,15,"[""['20(1)/AE(E)/PWD EMD South-West/18-19/355/Quotation']"", ""['86/EE(E)/PWD EMD M-151(N)/12-13']"", ""['326/EE(E)/PWD/DHC ND/Central/2017-18']"", ""['438 /EE (E)/PWD DHC and ND/Central /2017-18']"", ""['36/EE(E)/PWD/DHC ND/Central/2021-22']"", ""['107/EE(E)/EMD West (Old M-131N)/PWD/2017-18']"", ""['418 /EE (E)/PWD DHC and ND/Central /2017-18']"", ""['140/EE (E)/PWD DHC and ND/Central /2017-18']"", ""['20(1)/AE(E)/PWD EMD South-West/18-19/364/Quotation']"", ""['301/EE(E)/PWD/DHC ND/Central/2018-19']"", ""['22/EE(E)/PWD/DHC ND/Central/2020-21']"", ""['392 /EE (E)/PWD DHC and ND/Central /2016-17']"", ""['437 /EE (E)/PWD DHC and ND/Central /2016-17']"", ""['435 /EE (E)/PWD DHC and ND/Central /2017-18']"", ""['443 /EE (E)/PWD DHC and ND/Central /2016-17']""]"
fixing prefab detachable units on annexe  building for delhi police security staff),1,"[""['207/EE/PWD/N-W B-I/2017-18']""]"
rohini delhi during 2017-18 (sh- providing,1,"[""['207/EE/PWD/N-W B-I/2017-18']""]"
eor to district court,1,"[""['207/EE/PWD/N-W B-I/2017-18']""]"
rmo of air conditioning system installed at delhi sachivalaya. sh installation of air conditioning units at newly constructed porta cabin,1,"[""['13/EE(E)/PWD EMD M-253/2013-14']""]"
delhi police duty rooms,1,"[""['13/EE(E)/PWD EMD M-253/2013-14']""]"
new delhi. (sh- providing lift intercom system).,1,"[""['29/AE(E)M4531/PWD EMD M453/2012-13']""]"
pump sets at delhi police bhawan,4,"[""['29/AE(E)M4531/PWD EMD M453/2012-13']"", ""['33/EE(E)/PWDEMDM-453/2011-12']"", ""['87/EE(E)/PWD EMD M-453/2012-13']"", ""['94/EE(E)/PWD EMD M-453/2014-15']""]"
lift,3,"[""['29/AE(E)M4531/PWD EMD M453/2012-13']"", ""['14/AE(E)/M-4512/PWD DHC ND/C/2018-191st Recall']"", ""['100/AE(E) M-4512/PWD DHC ND/C/2016-17']""]"
new delhi. ( sh- providing lift intercom system ).,1,"[""['29/AE(E)M4531/PWD EMD M453/2012-13']""]"
m/ o to residential,28,"[""['116/EE/CBMDIV. M-121(N)/2016-17 2nd call']"", ""['41/EE/PWD/NWB-2/2020-21']"", ""['25/EE/PWD/NWB-2/2019-20 (Modified)']"", ""['21/EE/PWD/NWB-2/2017-18']"", ""['85/EE/CBMD M-321/ 2017-18']"", ""['139/EE/CBMDIV. M-121(N)/2016-17 2nd call']"", ""['85/EE/CBMD M-321/2020-21']"", ""['145/EE/PWD/NWB-2/2018-19']"", ""['139/EE/CBMD M-121(N)/2016-17']"", ""['41/EE/PWD/NWB-2/2019-20']"", ""['41/EE/PWD/NWB-2/2020-21 (Modified)']"", ""['125/EE/CBMD M-321/ 2018-19']"", ""['107/EE/CBMDIV. M-121(N)/2016-17']"", ""['129/EE/CBMD M-321/ 2018-19']"", ""['109/EE/CBMD M-321/ 2016-17']"", ""['85/EE/PWD/M-332(N)/2016-17']"", ""['56/EE/CBMD M-321/ 2020-21']"", ""['10/EE/CBMDIV. M-121(N)/2015-16']"", ""['127/EE/CBMD M-321/ 2015-16']"", ""['170/EE/CBMD M-321/ 2014-15']"", ""['25/EE/PWD/NWB-2/2019-20 (Re-Modified)']"", ""['07/EE/PWD/NWB-2/2019-20']"", ""['107/EE/CBMDIV. M-121(N)/2016-17 3rd call']"", ""['71/EE/CBMD M-321/ 2018-19']"", ""['116/EE/CBMDIV. M-121(N)/2016-17']"", ""['25/EE/PWD/NWB-2/2019-20']"", ""['28/EE/CBMDIV. M-121(N)/2014-15']"", ""['107/EE/CBMDIV. M-121(N)/2016-17 2nd call']""]"
delhi during 2019- 20.,2,"[""['25/EE/PWD/NWB-2/2019-20 (Re-Modified)']"", ""['25/EE/PWD/NWB-2/2019-20 (Modified)']""]"
mangolpuri,7,"[""['40/EE/PWD/NWB-2/2018-19']"", ""['41/EE/PWD/NWB-2/2020-21 (Modified)']"", ""['103/EE(E)/NWED/PWD/2019-20']"", ""['25/EE/PWD/NWB-2/2019-20 (Re-Modified)']"", ""['29/EE(E)/AE(E)-II/NWED/PWD/ 2025-26']"", ""['25/EE/PWD/NWB-2/2019-20 (Modified)']"", ""['150/EE(E)/NWED/PWD/2024-25']""]"
govt. i. t. i. building at industrial area,2,"[""['25/EE/PWD/NWB-2/2019-20 (Re-Modified)']"", ""['25/EE/PWD/NWB-2/2019-20 (Modified)']""]"
non- residential buildings of delhi police at paschim vihar,2,"[""['25/EE/PWD/NWB-2/2019-20 (Re-Modified)']"", ""['25/EE/PWD/NWB-2/2019-20 (Modified)']""]"
pitampura police line,5,"[""['76/EE(E)/NWED/PWD/2022-23']"", ""['27/EE(E)/NWED/PWD/2025-26']"", ""['16/EE(E)/NWED/PWD/2023-24']"", ""['25/EE/PWD/NWB-2/2019-20 (Re-Modified)']"", ""['25/EE/PWD/NWB-2/2019-20 (Modified)']""]"
e- tender for appointment of a consultant- cum- executing agency/ firm for availing services in c/ w construction of new building of delhi police public school,1,"[""['357/CSA(Q-III)DCP-PANDL/2017']""]"
result for custom bid for services- award of contract for supply of 250 qtls gram dana for use of mounts of delhi police for 02 years,1,"[""['GEM/2024/B/5629871', 'GEM/2025/R/453109']""]"
ito in ward no. 55/ cnz,1,"[""['D/EE (M)-I/CNZ 2022-2023/34-9']""]"
improvement of road behind delhi police head quarter- from vikas marg upto outer ring road,1,"[""['D/EE (M)-I/CNZ 2022-2023/34-9']""]"
commando training centre delhi police,1,"[""['116/DPHCL/ENGG/NIT/2022-23']""]"
village abhanpura tapukara distt. alwar rajasthan. electrical work.,1,"[""['116/DPHCL/ENGG/NIT/2022-23']""]"
maintenance of firing ranges,1,"[""['116/DPHCL/ENGG/NIT/2022-23']""]"
internet media monitoring software alongwith hardware for use in reserach cell,1,"[""['628/CSA(Q-1A)/DCP/PandL/2020']""]"
social,1,"[""['628/CSA(Q-1A)/DCP/PandL/2020']""]"
purchase of open sources,1,"[""['628/CSA(Q-1A)/DCP/PandL/2020']""]"
spl. branch of delhi police.,1,"[""['628/CSA(Q-1A)/DCP/PandL/2020']""]"
above data cards for use in delhi police for a period of one year. ( extendable for further two years ),1,"[""['633/CSA(Q-III)/PANDL/2020']""]"
tender for supplying,1,"[""['633/CSA(Q-III)/PANDL/2020']""]"
commissioning of 268 nos. of 4g,1,"[""['633/CSA(Q-III)/PANDL/2020']""]"
prem nagar of rohini distt. of delhi police,1,"[""['595/CSA/Q1A/DCP/PANDL/2019']""]"
commissioning of 650 nos. cctv camera in the area of ps aman vihar,1,"[""['595/CSA/Q1A/DCP/PANDL/2019']""]"
purchase of 02 nos. software system for imaging,1,"[""['603/CSA(Q-1A)DCP/PANDL/2020']""]"
analysis of mac/ iosbased devices for use in national cyber forensic lab,1,"[""['603/CSA(Q-1A)DCP/PANDL/2020']""]"
cypad,1,"[""['596/CSA(Q-1A) DCP/Pand L/2019']""]"
purchase of hard disk/ memory forensics/ analysis tools for use in national cyber forensic lab,1,"[""['596/CSA(Q-1A) DCP/Pand L/2019']""]"
award of annual contract for service/ repair/ maintenance of fax machines of all make/ model except toshiba of delhi police for a period of 02 years.,1,"[""['531/CSA(Q-III)/PANDL/2019']""]"
comprehensive annual maintenance contract for service/ repair/ maintenance of all makes/ models of toshiba photocopier machines of delhi police for a period of 02 years.,1,"[""['521/CSA(QIII)/PANDL/2019']""]"
tender for comprehensive annual maintenance contract for service/ repair/ maintenance of all make/ models of kyocera photocopy machines of delhi police for a period of 02 years.,1,"[""['520/CSA(QIII)/PANDL/2019']""]"
tender for hiring of ip based mega pixel cctv cameta system for written test for the post of m. t. s. ( civilian ) in delhi police,1,"[""['483/CSA(Q-III)/DCP/PandL/2018']""]"
bio- metric attendance management system for use in delhi police.,1,"[""['335/CSA (Q-1A)/DCP/PANDL/2017']""]"
online tender for supply installation,1,"[""['335/CSA (Q-1A)/DCP/PANDL/2017']""]"
commissioning of 01 no. bio- metric weapon management,1,"[""['335/CSA (Q-1A)/DCP/PANDL/2017']""]"
e- tender for award of contract for a period of 03 years for supplying of cloth polyester viscose khaki ( approx. 325000 mtrs. ) for use in delhi police,1,"[""['287/CSA(Q-IV)/DCP-PANDL/2016']""]"
433 pairs oxford shoe brown color for use in delhi police,1,"[""['172/CSA(Q-IV)/DCP-PANDL/2015']""]"
e- tender for purchase of 70596 pairs oxford shoe black color,1,"[""['172/CSA(Q-IV)/DCP-PANDL/2015']""]"
tender for purchase of 100 nos outdoor backlit poster micro processor controlled scrolling machine translites,1,"[""['113/CSA/Q-I/DCP/PandL/2015']""]"
foundation for use n delhi police,1,"[""['113/CSA/Q-I/DCP/PandL/2015']""]"
models of canon photostat machines of delhi police for a period of 02 years,1,"[""['106/CSA(Q-III)/DCP PANDL/2015']""]"
e- tender for award of contract for full service maintenance agreement of all makes,1,"[""['106/CSA(Q-III)/DCP PANDL/2015']""]"
road restoration of u. p. link road cut by electronics corporation of india,1,"[""['26/EE/PWD/M-212/2014-15']""]"
bharti airtel,1,"[""['26/EE/PWD/M-212/2014-15']""]"
delhi police cctv security network,1,"[""['26/EE/PWD/M-212/2014-15']""]"
amc of 250 kld sewerage treatment plants including running operation of stp,2,"[""['14/DPHCL/SE/ENGG/NIT/2021-22']"", ""['14/2/DPHCL/SE/ENGG/NIT/2021-22']""]"
drinking motor pump sets of ptc pts delhi police jharoda kalan delhi,1,"[""['14/2/DPHCL/SE/ENGG/NIT/2021-22']""]"
pts delhi police jharoda kalan delhi,1,"[""['14/DPHCL/SE/ENGG/NIT/2021-22']""]"
drinking motor pump sets of ptc,1,"[""['14/DPHCL/SE/ENGG/NIT/2021-22']""]"
ei work in parade ground,1,"[""['47/2019-20/EMD M-351/EE(E)']""]"
fountains repairing work on occasion of commemoration day parade dap line kingsway camp delhi,1,"[""['47/2019-20/EMD M-351/EE(E)']""]"
delhi police museum rajpath,1,"[""['47/2019-20/EMD M-351/EE(E)']""]"
office buildings of delhi police at paschim vihar,1,"[""['07/EE/PWD/NWB-2/2019-20']""]"
material for day to day maintenance works.,1,"[""['07/EE/PWD/NWB-2/2019-20']""]"
delhi during 2019- 20. sh- supply of labour,1,"[""['07/EE/PWD/NWB-2/2019-20']""]"
dcp office daryaganj delhi sh comprehensive maintenance of passenger lifts,1,"[""['294/EE E/PWD/DHC and ND/Central/2018-19']""]"
improvement of existing road from delhi police check post location to main dda road along sector 21 22 rohini delhi at village nithari in distt. nw.,1,"[""['EE/CD-VIII/2018-19/31']""]"
rmo 3 nos passenger lifts installed at delhi police bhawan,1,"[""['77/EE E/PWDDHCandND/C/2018-19']""]"
dcp office daryaganj delhi. sh comprehensive maintenance of 02 nos johnson make lift,1,"[""['77/EE E/PWDDHCandND/C/2018-19']""]"
equipment for computerization of enforcement branch/ traffic of the delhi traffic police,1,"[""['360/CSA/Q1B/DCP/PANDL/2017']""]"
development of software,1,"[""['360/CSA/Q1B/DCP/PANDL/2017']""]"
annual maintenance contract of 181 nos. gensets 2. 1 kva ( petrol based self start ) installed in various police stations of delhi police for a period of 02 years.,1,"[""['538/CSA(Q-III)/PANDL/2019']""]"
todapur,6,"[""['EE/CD-I/DB/2016-17/147']"", ""['EE/CD-I/DB/17-18/36']"", ""['AC/RPC/MCD/2025/D-3313  DATED 19.03.2025']"", ""['143/DPHCL/ENGG/NIT/2024-25']"", ""['71/DPHCL/ENGG/NIT/2024-25']"", ""['54/EE/CBM DIV. M-122(N)/2015-16']""]"
eor to delhi traffic police office campus,1,"[""['54/EE/CBM DIV. M-122(N)/2015-16']""]"
delhi dg. 2015- 16 sh sewer problem,1,"[""['54/EE/CBM DIV. M-122(N)/2015-16']""]"
new delhi. ( sh providing assistance to delhi police to operate cp plus make ip based cctv system at delhi high court ).,1,"[""['55/EE(E)/JED-I/PWD/2023-24']""]"
rmo specialized electrical,15,"[""['54(6)/AE E M-4513/PWD/DHC and ND/C/2019-20/236']"", ""['55/EE(E)/JED-I/PWD/2023-24']"", ""['54(06)/AE (E) M-4513/PWD DHC and ND/C/2020-21/139']"", ""['221/EE E/PWD/DHC and ND/Central/2019-20']"", ""['244/EE E/PWD/DHC and ND/Central/2018-19']"", ""['360/EE(E)/PWDDHC,ND/C/2021-22']"", ""['365/EE E/PWD/DHC and ND/Central/2019-20']"", ""['Revised221/EE E/PWD/DHC and ND/Central/2019-20']"", ""['160/EE E/PWD/DHC and ND/Central/2021-22']"", ""['264/EE E/PWD/DHC and ND/Central/2019-20']"", ""['74/EE E/PWD/DHC and ND/Central/2020-21']"", ""['54(06)/AE (E) M-4513/PWD DHCandND/C/2021-22/179']"", ""['241/EE E/PWD/DHC and ND/Central/2018-19']"", ""['281/EE E/PWD/DHC and ND/Central/2018-19']"", ""['04/EE E/PWD/DHC and ND/Central/2019-20']""]"
mechanical services of delhi high court,1,"[""['55/EE(E)/JED-I/PWD/2023-24']""]"
